user_id,age,gender,height_cm,weight_kg,bmi,shoe_size,apparel_size,foot_arch_type,primary_sport,fitness_level,workouts_per_week,indoor_or_outdoor,budget_min,budget_max,preferred_brands,style_preference,color_preference,material_preference,location,climate
U00180,34,female,159.3,69.5,27.4,7.5,L,normal,running,beginner,2,indoor,22,68,Adidas,retro,grey,knit,"Dallas, TX",hot
U00181,58,male,177.5,77.8,24.7,10.0,M,normal,running,beginner,2,both,39,91,Adidas|Nike,performance,green,synthetic,"Charlotte, NC",temperate
U00182,41,male,179.6,89.0,27.6,10.0,L,normal,training,beginner,2,indoor,41,99,Nike,athleisure,black,polyester,"Atlanta, GA",temperate
U00183,18,male,177.6,71.9,22.8,10.5,M,normal,outdoor,intermediate,4,outdoor,13,53,Adidas|Nike|Jordan,performance,purple,polyester,"Dallas, TX",hot
U00184,40,male,186.4,80.6,23.2,11.5,M,low,football,beginner,3,indoor,12,46,Nike,performance,navy,polyester,"San Diego, CA",hot
U00185,45,female,142.0,63.9,31.7,5.0,XXL,normal,running,beginner,3,both,11,44,Nike|Adidas,performance,grey,polyester,"San Francisco, CA",temperate
U00186,43,male,162.9,65.3,24.6,7.5,M,normal,training,beginner,3,both,11,35,Nike,performance,multi,mesh,"Seattle, WA",temperate
U00187,43,female,162.8,66.0,24.9,8.5,L,normal,swimming,beginner,3,outdoor,24,61,Nike|Adidas,performance,red,synthetic,"Minneapolis, MN",cold
U00188,36,female,163.3,54.1,20.3,8.5,S,high,training,beginner,3,indoor,35,91,Nike|Adidas,athleisure,beige,leather,"Los Angeles, CA",hot
U00189,20,male,180.2,84.8,26.1,11.5,L,normal,training,beginner,5,indoor,20,48,Nike,athleisure,multi,gore-tex,"Dallas, TX",hot
U00190,24,male,190.7,81.8,22.5,13.0,L,normal,basketball,advanced,3,indoor,24,79,Nike,casual,blue,gore-tex,"Atlanta, GA",temperate
U00191,46,male,183.2,83.6,24.9,11.0,M,high,training,beginner,5,both,16,46,Jordan,performance,grey,knit,"San Diego, CA",hot
U00192,53,male,165.0,87.4,32.1,8.5,XL,low,yoga,advanced,2,indoor,63,144,Adidas|Jordan,athleisure,purple,polyester,"Chicago, IL",continental
U00193,59,female,159.3,79.7,31.4,8.0,XL,normal,running,advanced,5,outdoor,66,187,Nike|Adidas,athleisure,black,knit,"San Diego, CA",hot
U00194,33,male,181.3,80.5,24.5,11.0,M,high,training,intermediate,4,indoor,19,97,Jordan,athleisure,blue,polyester,"Atlanta, GA",temperate
U00195,47,male,181.3,72.6,22.1,11.0,S,high,running,advanced,3,outdoor,53,215,Jordan,athleisure,red,leather,"San Francisco, CA",temperate
U00196,45,female,170.3,46.4,16.0,10.0,XS,normal,football,beginner,5,outdoor,11,63,Adidas|Nike|Jordan,performance,orange,polyester,"Miami, FL",tropical
U00197,46,female,164.7,55.9,20.6,8.0,S,normal,basketball,advanced,4,both,33,182,Adidas,performance,pink,mesh,"Miami, FL",tropical
U00198,25,male,179.1,64.2,20.0,10.5,S,normal,yoga,intermediate,4,indoor,21,71,Adidas|Nike,performance,black,polyester,"Seattle, WA",temperate
U00199,40,male,189.5,99.8,27.8,12.5,L,high,swimming,beginner,2,indoor,18,49,Adidas,performance,red,synthetic,"Dallas, TX",hot
U00200,28,female,166.9,51.0,18.3,8.5,XS,normal,football,beginner,3,outdoor,10,38,Nike,performance,red,polyester,"Orlando, FL",tropical
U00201,52,female,171.9,47.3,16.0,10.0,XS,normal,running,beginner,3,indoor,21,84,Jordan,performance,black,mesh,"Chicago, IL",continental
U00202,18,female,172.5,47.6,16.0,10.0,XS,normal,training,advanced,2,both,30,120,Nike|Adidas|Jordan,performance,white,fleece,"Dallas, TX",hot
U00203,20,male,175.3,76.5,24.9,9.5,M,normal,football,beginner,3,outdoor,14,35,Adidas|Jordan,retro,blue,polyester,"San Francisco, CA",temperate
U00204,48,male,175.3,84.5,27.5,9.5,L,normal,training,beginner,5,indoor,16,80,Adidas,athleisure,red,leather,"Atlanta, GA",temperate
U00205,34,female,163.9,73.1,27.2,9.0,L,high,running,advanced,4,both,40,248,Nike|Adidas,performance,pink,leather,"Atlanta, GA",temperate
U00206,35,male,181.7,104.0,31.5,11.0,XL,normal,training,advanced,2,indoor,39,117,Nike,performance,navy,leather,"Los Angeles, CA",hot
U00207,21,male,179.6,72.3,22.4,10.5,S,normal,swimming,intermediate,2,both,32,105,Nike|Jordan|Adidas,athleisure,multi,cotton,"Phoenix, AZ",hot
U00208,27,female,163.3,48.3,18.1,8.5,XS,normal,running,beginner,2,outdoor,10,60,Adidas,performance,pink,mesh,"Dallas, TX",hot
U00209,29,male,173.1,73.1,24.4,9.0,M,normal,training,beginner,4,indoor,13,35,Adidas|Jordan|Nike,athleisure,black,polyester,"Detroit, MI",continental
U00210,18,male,178.3,70.9,22.3,10.0,S,normal,yoga,beginner,4,indoor,34,121,Nike|Jordan,athleisure,pink,polyester,"Seattle, WA",temperate
U00211,59,female,162.1,48.3,18.4,8.5,XS,low,yoga,beginner,5,both,15,49,Nike,athleisure,black,knit,"Dallas, TX",hot
U00212,18,male,165.1,63.5,23.3,8.0,M,normal,training,beginner,4,indoor,20,58,Adidas|Nike|Jordan,performance,black,mesh,"Seattle, WA",temperate
U00213,48,male,177.1,92.5,29.5,10.5,XL,low,running,intermediate,4,outdoor,13,81,Nike|Jordan|Adidas,performance,red,rubber,"Philadelphia, PA",temperate
U00214,19,female,167.2,52.8,18.9,9.5,S,high,tennis,intermediate,3,outdoor,15,76,Adidas|Nike,retro,blue,cotton,"Chicago, IL",continental
U00215,57,male,190.8,58.2,16.0,13.0,S,normal,training,beginner,2,both,16,57,Nike|Adidas,performance,multi,polyester,"Denver, CO",cold
U00216,36,female,169.2,63.0,22.0,10.0,M,normal,training,beginner,3,indoor,10,42,Nike|Adidas,performance,navy,cotton,"San Diego, CA",hot
U00217,44,male,174.1,73.4,24.2,10.0,M,normal,running,advanced,3,both,62,336,Nike,performance,blue,knit,"Phoenix, AZ",hot
U00218,18,male,186.4,73.0,21.0,12.5,S,normal,training,intermediate,4,indoor,30,122,Nike|Adidas|Jordan,athleisure,black,fleece,"New York, NY",continental
U00219,58,male,167.8,77.7,27.6,8.0,L,normal,yoga,intermediate,2,both,30,107,Nike,athleisure,purple,synthetic,"Detroit, MI",continental
U00220,46,male,171.2,73.3,25.0,9.0,M,high,running,beginner,2,outdoor,25,61,Nike|Jordan,performance,white,knit,"Atlanta, GA",temperate
U00221,38,male,168.5,79.5,28.0,9.0,L,normal,yoga,beginner,3,indoor,15,47,Adidas|Jordan,performance,grey,cotton,"Chicago, IL",continental
U00222,33,male,180.2,84.1,25.9,11.0,L,normal,training,intermediate,3,both,69,162,Nike|Jordan|Adidas,performance,blue,nylon,"Denver, CO",cold
U00223,23,female,168.0,61.2,21.7,9.0,M,high,training,intermediate,5,indoor,32,111,Nike|Adidas,performance,multi,polyester,"Las Vegas, NV",hot
U00224,46,male,186.9,60.8,17.4,12.0,XS,high,running,beginner,3,outdoor,16,55,Nike|Adidas,performance,white,polyester,"Phoenix, AZ",hot
U00225,35,female,175.6,79.9,25.9,10.5,L,high,training,intermediate,4,indoor,16,67,Nike|Jordan,casual,pink,knit,"Atlanta, GA",temperate
U00226,24,female,158.9,54.8,21.7,8.5,M,normal,running,beginner,3,outdoor,10,35,Jordan|Nike,performance,pink,knit,"Charlotte, NC",temperate
U00227,45,female,161.0,65.3,25.2,7.5,L,normal,training,intermediate,3,indoor,21,106,Adidas,athleisure,black,fleece,"Denver, CO",cold
U00228,28,female,160.0,55.6,21.7,7.5,M,normal,training,intermediate,2,both,16,95,Jordan|Nike|Adidas,athleisure,grey,polyester,"Portland, OR",temperate
U00229,56,female,176.9,61.0,19.5,10.0,S,normal,yoga,intermediate,3,both,51,142,Nike,performance,black,fleece,"Detroit, MI",continental
U00230,29,male,179.1,84.0,26.2,10.5,L,normal,basketball,beginner,4,indoor,25,99,Adidas|Jordan,performance,black,gore-tex,"Boston, MA",continental
U00231,26,female,163.9,66.1,24.6,9.5,L,high,running,intermediate,4,outdoor,17,107,Nike,performance,black,leather,"Miami, FL",tropical
U00232,20,female,169.7,68.5,23.8,9.5,M,normal,running,intermediate,2,outdoor,31,83,Adidas|Nike,performance,white,cotton,"Seattle, WA",temperate
U00233,18,female,151.8,77.4,33.6,7.0,XXL,normal,training,beginner,4,both,10,35,Adidas|Jordan,performance,pink,cotton,"Las Vegas, NV",hot
U00234,39,male,182.3,83.1,25.0,11.0,M,high,football,intermediate,2,outdoor,69,164,Adidas|Jordan|Nike,performance,black,leather,"Charlotte, NC",temperate
U00235,35,female,150.8,64.6,28.4,6.5,XL,normal,running,advanced,4,outdoor,64,161,Jordan,performance,grey,cotton,"San Diego, CA",hot
U00236,42,male,172.0,90.5,30.6,9.5,XL,low,football,advanced,2,both,51,213,Nike|Adidas,performance,navy,rubber,"Charlotte, NC",temperate
U00237,36,female,170.7,70.2,24.1,10.0,M,high,training,beginner,2,indoor,24,107,Adidas,performance,black,gore-tex,"San Francisco, CA",temperate
U00238,25,female,155.0,68.0,28.3,7.0,XL,low,lifestyle,beginner,3,indoor,23,51,Adidas|Nike,casual,white,synthetic,"Las Vegas, NV",hot
U00239,48,female,163.9,54.0,20.1,8.5,S,high,training,advanced,2,indoor,46,117,Nike|Jordan,performance,navy,knit,"Las Vegas, NV",hot
U00240,54,female,156.4,50.1,20.5,7.5,S,low,outdoor,advanced,5,outdoor,193,450,Nike,performance,pink,fleece,"Las Vegas, NV",hot
U00241,18,male,171.2,79.1,27.0,9.5,L,normal,lifestyle,beginner,5,both,11,68,Adidas|Nike,retro,blue,fleece,"Charlotte, NC",temperate
U00242,48,female,165.4,47.9,17.5,9.5,XS,normal,swimming,beginner,4,indoor,19,58,Adidas|Nike,performance,grey,cotton,"San Francisco, CA",temperate
U00243,33,male,174.7,77.5,25.4,9.5,M,normal,training,intermediate,3,both,41,177,Adidas|Nike,casual,yellow,synthetic,"Los Angeles, CA",hot
U00244,29,female,165.4,82.1,30.0,9.0,XL,high,yoga,beginner,3,indoor,15,57,Nike|Adidas,athleisure,yellow,knit,"Los Angeles, CA",hot
U00245,39,male,176.5,69.2,22.2,10.0,S,normal,basketball,advanced,2,indoor,34,189,Adidas,performance,white,leather,"Houston, TX",tropical
U00246,21,female,162.9,67.9,25.6,8.0,L,low,tennis,beginner,2,indoor,16,42,Nike|Jordan,retro,pink,mesh,"San Diego, CA",hot
U00247,31,female,165.4,54.7,20.0,8.5,S,normal,outdoor,beginner,4,outdoor,20,65,Jordan|Adidas,casual,red,synthetic,"Chicago, IL",continental
U00248,23,male,172.7,67.4,22.6,9.0,M,high,yoga,beginner,2,indoor,19,48,Jordan|Nike,casual,black,mesh,"Seattle, WA",temperate
U00249,34,male,175.3,77.7,25.3,9.0,M,normal,training,beginner,2,both,10,47,Nike|Adidas,athleisure,black,synthetic,"New York, NY",continental
U00250,57,female,169.7,65.1,22.6,9.5,M,high,swimming,intermediate,4,indoor,43,95,Nike|Adidas,performance,black,knit,"Miami, FL",tropical
U00251,26,female,142.5,58.5,28.8,5.5,XL,low,training,beginner,4,indoor,13,50,Adidas|Nike,performance,black,nylon,"San Diego, CA",hot
U00252,54,female,157.6,53.2,21.4,7.5,S,high,basketball,intermediate,4,indoor,58,134,Nike|Adidas|Jordan,athleisure,black,mesh,"Atlanta, GA",temperate
U00253,24,male,175.3,70.7,23.0,10.0,M,normal,yoga,intermediate,4,indoor,27,76,Nike|Adidas,casual,black,synthetic,"San Diego, CA",hot
U00254,31,male,181.8,64.1,19.4,10.5,XS,high,running,advanced,2,indoor,15,80,Adidas,athleisure,grey,mesh,"Orlando, FL",tropical
U00255,55,male,173.1,76.4,25.5,9.0,L,normal,football,beginner,4,outdoor,32,84,Nike|Adidas,casual,pink,cotton,"Orlando, FL",tropical
U00256,32,female,161.6,61.1,23.4,9.0,M,high,tennis,advanced,5,both,69,216,Adidas|Jordan,performance,blue,leather,"Detroit, MI",continental
U00257,46,male,176.5,80.4,25.8,9.5,L,normal,tennis,intermediate,4,outdoor,56,271,Adidas|Jordan,performance,navy,mesh,"San Diego, CA",hot
U00258,33,male,179.6,64.2,19.9,10.0,S,normal,running,beginner,4,outdoor,13,65,Adidas,performance,white,cotton,"Minneapolis, MN",cold
U00259,50,male,163.1,62.8,23.6,7.5,M,normal,training,intermediate,4,indoor,49,113,Nike,casual,red,cotton,"Denver, CO",cold
U00260,26,female,162.1,63.3,24.1,8.5,M,normal,yoga,intermediate,3,indoor,58,128,Adidas|Nike,performance,white,knit,"Charlotte, NC",temperate
U00261,58,female,153.0,68.4,29.2,7.5,XL,high,training,intermediate,2,indoor,43,132,Adidas,athleisure,white,gore-tex,"San Francisco, CA",temperate
U00262,18,male,189.2,72.0,20.1,13.0,S,high,basketball,intermediate,4,both,27,129,Adidas,athleisure,multi,polyester,"Chicago, IL",continental
U00263,31,female,158.1,50.7,20.3,7.5,S,high,yoga,intermediate,3,indoor,30,120,Adidas|Nike,performance,grey,cotton,"Charlotte, NC",temperate
U00264,43,female,159.3,75.6,29.8,8.0,XL,normal,training,beginner,3,indoor,14,64,Adidas,athleisure,blue,gore-tex,"Seattle, WA",temperate
U00265,51,male,190.9,68.9,18.9,13.0,S,high,yoga,beginner,5,indoor,31,93,Adidas|Nike,athleisure,black,polyester,"Dallas, TX",hot
U00266,58,female,157.6,49.4,19.9,8.0,S,normal,yoga,beginner,5,indoor,14,52,Jordan,athleisure,beige,synthetic,"Boston, MA",continental
U00267,59,male,167.9,77.8,27.6,8.5,L,high,outdoor,intermediate,2,outdoor,13,50,Nike,performance,grey,gore-tex,"Philadelphia, PA",temperate
U00268,42,female,171.3,74.2,25.3,9.5,L,low,running,intermediate,4,both,22,56,Adidas|Nike|Jordan,performance,pink,cotton,"Minneapolis, MN",cold
U00269,40,male,172.3,87.9,29.6,9.5,XL,normal,running,intermediate,4,outdoor,41,93,Adidas|Nike,performance,red,mesh,"Atlanta, GA",temperate
U00270,25,female,169.2,54.4,19.0,10.0,S,normal,training,intermediate,3,outdoor,23,110,Jordan|Nike|Adidas,performance,brown,mesh,"Portland, OR",temperate
U00271,48,female,158.1,69.0,27.6,8.0,XL,normal,running,beginner,4,both,50,184,Nike|Adidas,athleisure,purple,mesh,"Orlando, FL",tropical
U00272,18,male,180.2,85.1,26.2,10.5,L,normal,running,intermediate,2,outdoor,25,82,Adidas|Nike,performance,black,leather,"Boston, MA",continental
U00273,20,female,164.7,61.6,22.7,9.0,M,high,training,intermediate,2,indoor,20,88,Nike,athleisure,black,mesh,"Las Vegas, NV",hot
U00274,33,female,167.2,63.2,22.6,9.5,M,high,training,intermediate,5,indoor,24,89,Nike,performance,brown,cotton,"San Diego, CA",hot
U00275,38,male,176.5,77.3,24.8,9.5,M,normal,yoga,intermediate,4,indoor,23,136,Jordan,athleisure,white,synthetic,"Denver, CO",cold
U00276,54,male,187.7,73.6,20.9,11.5,S,high,running,beginner,2,outdoor,12,73,Jordan,performance,yellow,leather,"Portland, OR",temperate
U00277,34,female,156.4,59.7,24.4,7.0,M,normal,running,intermediate,4,outdoor,31,80,Adidas|Nike|Jordan,performance,grey,synthetic,"Denver, CO",cold
U00278,59,male,176.5,63.6,20.4,9.5,S,normal,tennis,advanced,4,outdoor,22,88,Nike|Adidas,performance,grey,synthetic,"Portland, OR",temperate
U00279,46,male,186.6,92.3,26.5,12.0,L,normal,training,intermediate,5,both,32,89,Nike|Adidas,performance,black,rubber,"Los Angeles, CA",hot
U00280,18,female,160.0,74.5,29.1,8.5,XL,low,outdoor,intermediate,4,outdoor,10,60,Nike|Jordan,performance,multi,synthetic,"Houston, TX",tropical
U00281,29,male,191.0,58.4,16.0,13.0,S,low,football,intermediate,3,outdoor,33,95,Adidas,casual,black,gore-tex,"Orlando, FL",tropical
U00282,50,male,177.6,77.0,24.4,10.0,M,normal,lifestyle,advanced,2,outdoor,61,175,Nike|Adidas|Jordan,athleisure,blue,fleece,"Seattle, WA",temperate
U00283,42,female,173.4,71.9,23.9,10.5,M,normal,yoga,advanced,4,indoor,53,134,Nike|Adidas,athleisure,pink,synthetic,"Miami, FL",tropical
U00284,18,male,179.1,81.5,25.4,10.5,M,normal,running,beginner,3,outdoor,21,98,Nike,performance,grey,mesh,"Boston, MA",continental
U00285,41,female,163.9,70.4,26.2,8.5,L,high,swimming,intermediate,4,indoor,54,171,Nike|Adidas,performance,white,fleece,"Portland, OR",temperate
U00286,43,male,188.4,67.8,19.1,12.5,XS,low,training,intermediate,4,indoor,40,95,Jordan,performance,black,knit,"Las Vegas, NV",hot
U00287,44,male,187.7,91.2,25.9,11.5,L,high,lifestyle,intermediate,2,both,15,70,Adidas|Nike,casual,black,mesh,"Orlando, FL",tropical
U00288,27,male,190.4,84.8,23.4,12.5,L,high,training,intermediate,4,both,19,104,Jordan|Nike,performance,multi,nylon,"Las Vegas, NV",hot
U00289,18,male,172.3,84.3,28.4,9.5,L,normal,outdoor,intermediate,4,outdoor,21,81,Jordan|Adidas|Nike,athleisure,grey,cotton,"Portland, OR",temperate
U00290,25,female,177.0,58.0,18.5,11.0,S,normal,training,intermediate,3,indoor,45,102,Nike|Adidas|Jordan,performance,black,mesh,"Los Angeles, CA",hot
U00291,18,male,178.3,71.8,22.6,10.5,M,normal,running,beginner,5,outdoor,10,45,Jordan,performance,grey,leather,"Portland, OR",temperate
U00292,31,male,175.9,79.2,25.6,10.0,L,high,running,beginner,4,outdoor,10,42,Nike,retro,red,polyester,"New York, NY",continental
U00293,38,female,163.3,78.4,29.4,8.5,XL,normal,basketball,intermediate,5,indoor,48,107,Adidas|Nike|Jordan,athleisure,red,mesh,"Houston, TX",tropical
U00294,21,male,189.0,63.6,17.8,12.5,XS,high,football,beginner,4,both,12,46,Adidas|Nike,performance,black,polyester,"Atlanta, GA",temperate
U00295,18,male,191.0,72.2,19.8,13.0,M,normal,skateboarding,intermediate,2,outdoor,15,77,Nike|Jordan,casual,white,synthetic,"Portland, OR",temperate
U00296,41,female,152.5,57.7,24.8,7.0,L,normal,training,beginner,4,both,22,68,Nike|Adidas,performance,green,fleece,"Denver, CO",cold
U00297,35,female,166.9,61.0,21.9,9.5,M,normal,tennis,advanced,2,outdoor,25,160,Nike|Adidas,performance,multi,cotton,"Miami, FL",tropical
U00298,35,male,183.6,64.0,19.0,11.0,XS,normal,skateboarding,beginner,4,outdoor,19,67,Nike|Adidas,casual,blue,rubber,"Denver, CO",cold
U00299,23,female,155.1,49.1,20.4,8.0,S,high,basketball,beginner,3,indoor,10,45,Nike|Adidas|Jordan,casual,black,fleece,"Houston, TX",tropical
U00300,23,male,178.3,85.5,26.9,10.0,L,low,training,beginner,3,indoor,20,62,Nike|Jordan,performance,purple,leather,"Chicago, IL",continental
U00301,26,male,175.9,69.0,22.3,10.0,S,normal,training,beginner,2,indoor,16,48,Nike,performance,grey,synthetic,"New York, NY",continental
U00302,31,female,156.4,71.9,29.4,7.5,XL,low,running,beginner,2,indoor,10,41,Adidas,performance,green,gore-tex,"Phoenix, AZ",hot
U00303,23,male,179.1,75.7,23.6,10.0,M,low,football,beginner,4,outdoor,11,37,Nike|Adidas|Jordan,performance,white,mesh,"Miami, FL",tropical
U00304,30,female,171.9,72.1,24.4,10.0,M,normal,lifestyle,beginner,3,both,21,49,Jordan|Adidas,casual,purple,synthetic,"San Diego, CA",hot
U00305,45,female,154.5,62.3,26.1,7.0,L,low,outdoor,beginner,3,outdoor,10,38,Jordan|Nike,performance,white,cotton,"San Francisco, CA",temperate
U00306,18,male,171.2,79.1,27.0,9.5,L,normal,training,beginner,5,indoor,15,35,Adidas,performance,pink,leather,"Orlando, FL",tropical
U00307,44,male,180.7,81.3,24.9,10.0,M,normal,yoga,beginner,5,both,35,80,Nike|Adidas|Jordan,casual,grey,mesh,"Las Vegas, NV",hot
U00308,33,female,161.6,67.1,25.7,8.5,L,normal,yoga,intermediate,2,indoor,40,179,Adidas|Nike,athleisure,grey,knit,"Phoenix, AZ",hot
U00309,41,female,157.2,63.0,25.5,7.5,L,normal,training,advanced,3,indoor,68,209,Jordan|Nike|Adidas,retro,black,synthetic,"New York, NY",continental
U00310,39,female,162.9,67.4,25.4,8.5,L,low,basketball,advanced,4,indoor,54,135,Adidas,retro,yellow,nylon,"Detroit, MI",continental
U00311,33,female,168.7,80.5,28.3,10.0,XL,normal,training,intermediate,4,indoor,19,51,Nike,athleisure,blue,cotton,"Philadelphia, PA",temperate
U00312,22,male,183.2,89.3,26.6,11.5,L,normal,running,beginner,4,outdoor,22,58,Jordan,performance,grey,leather,"Houston, TX",tropical
U00313,29,female,155.1,64.7,26.9,7.0,L,normal,football,beginner,3,outdoor,10,35,Adidas,retro,black,mesh,"Philadelphia, PA",temperate
U00314,44,male,186.9,83.5,23.9,11.5,M,normal,training,advanced,3,outdoor,68,159,Adidas|Nike|Jordan,performance,black,cotton,"Detroit, MI",continental
U00315,18,female,167.2,71.8,25.7,9.5,L,high,training,advanced,3,indoor,21,97,Nike,athleisure,grey,knit,"Seattle, WA",temperate
U00316,28,male,177.6,63.7,20.2,10.5,S,normal,tennis,advanced,4,outdoor,22,63,Nike|Adidas,performance,black,mesh,"Orlando, FL",tropical
U00317,35,female,161.6,74.2,28.4,8.5,XL,high,training,beginner,4,both,50,121,Adidas|Jordan,performance,navy,mesh,"Los Angeles, CA",hot
U00318,57,female,169.2,89.3,31.2,10.0,XL,normal,football,beginner,3,outdoor,10,35,Adidas,performance,black,polyester,"Philadelphia, PA",temperate
U00319,23,male,175.3,86.7,28.2,10.0,L,low,yoga,beginner,4,outdoor,15,46,Nike|Jordan,athleisure,pink,nylon,"Minneapolis, MN",cold
U00320,38,female,164.7,62.1,22.9,8.5,M,normal,yoga,beginner,3,indoor,22,62,Jordan|Nike|Adidas,athleisure,red,cotton,"Portland, OR",temperate
U00321,19,male,168.6,86.7,30.5,8.0,XL,normal,football,beginner,4,both,19,44,Adidas|Nike,performance,blue,knit,"Portland, OR",temperate
U00322,49,female,174.2,48.6,16.0,10.5,XS,normal,training,beginner,4,indoor,22,79,Nike,performance,black,knit,"Charlotte, NC",temperate
U00323,36,female,177.0,68.9,22.0,11.0,M,normal,running,intermediate,4,both,25,77,Nike|Adidas|Jordan,athleisure,green,knit,"Miami, FL",tropical
U00324,32,male,176.5,89.4,28.7,10.0,XL,high,training,intermediate,3,indoor,24,123,Adidas|Nike,athleisure,multi,leather,"Houston, TX",tropical
U00325,20,female,160.0,64.5,25.2,8.5,L,normal,running,beginner,4,outdoor,10,61,Nike|Adidas|Jordan,performance,pink,cotton,"Charlotte, NC",temperate
U00326,24,male,181.3,94.0,28.6,10.5,XL,low,training,beginner,3,indoor,10,35,Adidas|Nike,performance,pink,gore-tex,"Denver, CO",cold
U00327,29,male,181.8,76.7,23.2,10.5,M,normal,running,beginner,3,outdoor,21,72,Jordan,performance,black,knit,"Los Angeles, CA",hot
U00328,27,male,178.3,73.8,23.2,10.0,M,normal,skateboarding,intermediate,4,indoor,21,67,Nike,casual,grey,leather,"Dallas, TX",hot
U00329,44,male,177.1,96.6,30.8,10.5,XL,normal,training,beginner,4,indoor,10,40,Nike|Adidas|Jordan,performance,black,cotton,"Miami, FL",tropical
